Project,Set,File,# of Cells,Total Cell Area,Tissue Area,Normalized (Cell/Tissue)
Ki671,set,166041_002_101.tif,0,0,122428,0
Ki671,set,166041_002_102.tif,0,0,1877,0
Ki671,set,166041_002_103.tif,0,0,12643.5,0
Ki671,set,166041_002_104.tif,0,0,14918,0
Ki671,set,166041_002_105.tif,0,0,300,0
Ki671,set,166041_002_106.tif,0,0,182.5,0
Ki671,set,166041_002_107.tif,8,23306,736480,0.0316451
Ki671,set,166041_002_108.tif,0,0,52682.5,0
Ki671,set,166041_002_109.tif,0,0,869.5,0
Ki671,set,166041_002_110.tif,0,0,2220,0
Ki671,set,166041_002_111.tif,0,0,20076,0
Ki671,set,166041_002_112.tif,1,1070.5,65318,0.016389
Ki671,set,166041_002_113.tif,0,0,9187,0
Ki671,set,166041_002_114.tif,1,1580.5,13774,0.114745
Ki671,set,166041_002_115.tif,0,0,4528,0
Ki671,set,166041_002_116.tif,1,1042,5752,0.181154
Ki671,set,166041_002_117.tif,4,5939,104873,0.0566304
Ki671,set,166041_002_118.tif,0,0,41620,0
Ki671,set,166041_002_119.tif,0,0,46291,0
Ki671,set,166041_002_120.tif,0,0,20950.5,0
Ki671,set,166041_002_121.tif,0,0,49062.5,0
Ki671,set,166041_002_122.tif,6,8147.5,136070,0.0598773
Ki671,set,166041_002_123.tif,0,0,47332,0
Ki671,set,166041_002_124.tif,0,0,35641.5,0
Ki671,set,166041_002_125.tif,3,5947.5,162124,0.036685
Ki671,set,166041_002_126.tif,0,0,23.5,0
Ki671,set,166041_002_127.tif,0,0,22284.5,0
Ki671,set,166041_002_128.tif,1,1544.5,39780,0.038826
Ki671,set,166041_002_129.tif,0,0,232200,0
Ki671,set,166041_002_130.tif,1,1885.5,79691.5,0.02366
Ki671,set,166041_002_131.tif,0,0,588,0
Ki671,set,166041_002_132.tif,0,0,10821,0
Ki671,set,166041_002_133.tif,0,0,5513.5,0
Ki671,set,166041_002_134.tif,0,0,6946.5,0
Ki671,set,166041_002_135.tif,0,0,36489,0
Ki671,set,166041_002_136.tif,0,0,21397,0
Ki671,set,166041_002_137.tif,0,0,14104.5,0
Ki671,set,166041_002_138.tif,0,0,3309.5,0
Ki671,set,166041_002_139.tif,1,1162,116093,0.0100092
Ki671,set,166041_002_140.tif,0,0,184904,0
Ki671,set,166041_002_141.tif,0,0,1878.5,0
Ki671,set,166041_002_142.tif,2,2492,709092,0.00351435
Ki671,set,166041_002_143.tif,0,0,10080.5,0
Ki671,set,166041_002_144.tif,0,0,16427,0
Ki671,set,166041_002_145.tif,0,0,38468,0
Ki671,set,166041_002_146.tif,0,0,7930.5,0
Ki671,set,166041_002_147.tif,4,5951,123872,0.0480413
Ki671,set,166041_002_148.tif,0,0,1664.5,0
Ki671,set,166041_002_149.tif,0,0,3899,0
Ki671,set,166041_002_150.tif,0,0,579,0
Ki671,set,166041_002_151.tif,0,0,83144,0
Ki671,set,166041_002_152.tif,0,0,19611.5,0
Ki671,set,166041_002_153.tif,0,0,72105.5,0
Ki671,set,166041_002_154.tif,0,0,15642.5,0
Ki671,set,166041_002_155.tif,0,0,22010,0
Ki671,set,166041_002_156.tif,0,0,96186,0
Ki671,set,166041_002_157.tif,1,1259,18603.5,0.0676754
Ki671,set,166041_002_158.tif,1,1753.5,61438.5,0.0285407
Ki671,set,166041_002_159.tif,0,0,36266,0
Ki671,set,166041_002_160.tif,0,0,20448,0
Ki671,set,166041_002_161.tif,0,0,7816.5,0
Ki671,set,166041_002_162.tif,0,0,88400,0
Ki671,set,166041_002_163.tif,0,0,85151.5,0
Ki671,set,166041_002_164.tif,0,0,2212,0
Ki671,set,166041_002_165.tif,0,0,37501.5,0
Ki671,set,166041_002_166.tif,0,0,9389.5,0
Ki671,set,166041_002_167.tif,0,0,9991,0
Ki671,set,166041_002_168.tif,0,0,47130,0
Ki671,set,166041_002_169.tif,0,0,13151.5,0
Ki671,set,166041_002_170.tif,0,0,11466,0
Ki671,set,166041_002_171.tif,0,0,45306.5,0
Ki671,set,166041_002_172.tif,8,14248.5,472393,0.0301624
Ki671,set,166041_002_173.tif,0,0,587,0
Ki671,set,166041_002_174.tif,2,3063.5,192032,0.015953
Ki671,set,166041_002_175.tif,0,0,16253,0
Ki671,set,166041_002_176.tif,0,0,7921.5,0
Ki671,set,166041_002_177.tif,0,0,6228.5,0
Ki671,set,166041_002_178.tif,0,0,6363,0
Ki671,set,166041_002_179.tif,0,0,21187.5,0
Ki671,set,166041_002_180.tif,1,1060.5,13299.5,0.0797398
Ki671,set,166041_002_181.tif,0,0,10767,0
Ki671,set,166041_002_182.tif,0,0,36723,0
Ki671,set,166041_002_183.tif,3,8177.5,286688,0.0285241
Ki671,set,166041_002_184.tif,2,4175,62667.5,0.0666215
Ki671,set,166041_002_185.tif,3,4624.5,47259.5,0.0978533
Ki671,set,166041_002_186.tif,2,2895.5,68800.5,0.0420855
Ki671,set,166041_002_187.tif,0,0,32820,0
Ki671,set,166041_002_188.tif,0,0,125887,0
Ki671,set,166041_002_189.tif,4,6817,187472,0.0363629
Ki671,set,166041_002_190.tif,0,0,21150,0
Ki671,set,166041_002_191.tif,0,0,12490,0
Ki671,set,166041_002_192.tif,0,0,79938,0
Ki671,set,166041_002_193.tif,6,14802.5,318764,0.0464371
Ki671,set,166041_002_194.tif,5,11397.5,331044,0.034429
Ki671,set,166041_002_195.tif,7,17438,566470,0.0307837
Ki671,set,166041_002_196.tif,6,8586.5,92997,0.0923309
Ki671,set,166041_002_197.tif,4,5631,380250,0.0148087
Ki671,set,166041_002_198.tif,11,21062,280560,0.0750711
Ki671,set,166041_002_199.tif,1,1634,6152.5,0.265583
Ki671,set,166041_002_200.tif,1,1982.5,14491,0.136809
Ki671,set,166041_002_201.tif,2,6707,50095,0.133886
Ki671,set,166041_002_202.tif,0,0,1083,0
Ki671,set,166041_002_203.tif,0,0,1622.5,0
Ki671,set,166041_002_204.tif,0,0,19771.5,0
Ki671,set,166041_002_205.tif,0,0,8661.5,0
Ki671,set,166041_002_206.tif,0,0,7823.5,0
Ki671,set,166041_002_207.tif,2,5237,239313,0.0218835
Ki671,set,166041_002_208.tif,0,0,96862,0
Ki671,set,166041_002_209.tif,0,0,2847,0
Ki671,set,166041_002_210.tif,0,0,22194.5,0
Ki671,set,166041_002_211.tif,0,0,24157.5,0
Ki671,set,166041_002_212.tif,0,0,8563,0
Ki671,set,166041_002_213.tif,0,0,63783.5,0
Ki671,set,166041_002_214.tif,0,0,3642.5,0
Ki671,set,166041_002_215.tif,0,0,662.5,0
Ki671,set,166041_002_216.tif,0,0,11761.5,0
Ki671,set,166041_002_217.tif,0,0,32645,0
Ki671,set,166041_002_218.tif,0,0,12.5,0
Ki671,set,166041_002_219.tif,0,0,1229.5,0
Ki671,set,166041_002_220.tif,0,0,11,0
Ki671,set,166041_002_221.tif,0,0,14988,0
Ki671,set,166041_002_222.tif,4,8365.5,43064.5,0.194255
Ki671,set,166041_002_223.tif,11,17960,130410,0.137719
Ki671,set,166041_002_224.tif,3,5307.5,99014,0.0536035
Ki671,set,166041_002_225.tif,0,0,25680.5,0
Ki671,set,166041_002_226.tif,0,0,4216.5,0
Ki671,set,166041_002_227.tif,0,0,5848.5,0
Ki671,set,166041_002_228.tif,0,0,563,0
Ki671,set,166041_002_229.tif,0,0,729,0
Ki671,set,166041_002_230.tif,0,0,56078.5,0
Ki671,set,166041_002_231.tif,1,1404.5,14398,0.0975483
Ki671,set,166041_002_232.tif,0,0,15874.5,0
Ki671,set,166041_002_233.tif,0,0,93908.5,0
Ki671,set,166041_002_234.tif,0,0,116809,0
Ki671,set,166041_002_235.tif,3,4035.5,217400,0.0185626
Ki671,set,166041_002_236.tif,0,0,44693,0
Ki671,set,166041_002_237.tif,13,29181,252374,0.115626
Ki671,set,166041_002_238.tif,8,12010.5,266284,0.045104
Ki671,set,166041_002_239.tif,0,0,111149,0
Ki671,set,166041_002_240.tif,30,57294,748746,0.07652
Ki671,set,166041_002_241.tif,8,18081.5,175076,0.103278
Ki671,set,166041_002_242.tif,12,17531.5,429756,0.040794
Ki671,set,166041_002_243.tif,5,6608,62868,0.105109
Ki671,set,166041_002_244.tif,0,0,1549.5,0
Ki671,set,166041_002_245.tif,0,0,919,0
Ki671,set,166041_002_246.tif,3,3715,120574,0.0308108
Ki671,set,166041_002_247.tif,2,2120,103776,0.0204286
Ki671,set,166041_002_248.tif,18,32508.5,326992,0.0994167
Ki671,set,166041_002_249.tif,1,1328.5,301322,0.00440891
Ki671,set,166041_002_250.tif,19,35440,694100,0.0510589
Ki671,set,166041_002_251.tif,2,3215,98782,0.0325464
Ki671,set,166041_002_252.tif,0,0,93221.5,0
Ki671,set,166041_002_253.tif,0,0,54288,0
Ki671,set,166041_002_254.tif,0,0,86340.5,0
Ki671,set,166041_002_255.tif,4,8599.5,110754,0.077645
Ki671,set,166041_002_256.tif,2,2528,101653,0.0248689
Ki671,set,166041_002_257.tif,7,11820.5,106179,0.111326
Ki671,set,166041_002_258.tif,12,28583.5,310322,0.0921092
Ki671,set,166041_002_259.tif,33,78301.5,685700,0.114192
Ki671,set,166041_002_260.tif,8,15190,217616,0.069802
Ki671,set,166041_002_261.tif,7,18262.5,260193,0.0701883
Ki671,set,166041_002_262.tif,10,19209,273427,0.0702528
Ki671,set,166041_002_263.tif,6,7747.5,132984,0.0582591
Ki671,set,166041_002_264.tif,14,21705,261122,0.0831221
Ki671,set,166041_002_265.tif,8,12552.5,84520,0.148515
Ki671,set,166041_002_266.tif,0,0,0,0
Ki671,set,166041_002_267.tif,0,0,700.5,0
Ki671,set,166041_002_268.tif,0,0,65.5,0
Ki671,set,166041_002_269.tif,1,1412.5,43133,0.0327475
Ki671,set,166041_002_270.tif,0,0,7432,0
Ki671,set,166041_002_271.tif,5,7822,203422,0.0384522
Ki671,set,166041_002_272.tif,0,0,137009,0
Ki671,set,166041_002_273.tif,0,0,54595,0
Ki671,set,166041_002_274.tif,0,0,0,0
Ki671,set,166041_002_275.tif,0,0,925771,0
Ki671,set,166041_002_276.tif,0,0,582587,0
Ki671,set,166041_002_277.tif,0,0,148782,0
Ki671,set,166041_002_278.tif,1,1822,96345,0.0189112
Ki671,set,166041_002_279.tif,0,0,41765.5,0
Ki671,set,166041_002_280.tif,4,4532,160424,0.0282502
Ki671,set,166041_002_281.tif,9,15948,271216,0.0588017
Ki671,set,166041_002_282.tif,13,21212,292240,0.0725842
Ki671,set,166041_002_283.tif,3,5635.5,160136,0.0351921
Ki671,set,166041_002_284.tif,2,3116.5,331511,0.00940089
Ki671,set,166041_002_285.tif,5,7488.5,213914,0.035007
Ki671,set,166041_002_286.tif,0,0,207128,0
Ki671,set,166041_002_287.tif,0,0,385592,0
Ki671,set,166041_002_288.tif,0,0,832597,0
Ki671,set,166041_002_289.tif,0,0,1100440,0
Ki671,set,166041_002_290.tif,0,0,129856,0
Ki671,set,166041_002_291.tif,0,0,117716,0
Ki671,set,166041_002_292.tif,0,0,0,0
Ki671,set,166041_002_293.tif,0,0,0,0
Ki671,set,166041_002_294.tif,0,0,0,0
Ki671,set,166041_002_295.tif,0,0,247618,0
Ki671,set,166041_002_296.tif,0,0,22203,0
Ki671,set,166041_002_297.tif,0,0,209220,0
Ki671,set,166041_002_298.tif,0,0,0,0
Ki671,set,166041_003_001.tif,0,0,4990,0
Ki671,set,166041_003_002.tif,0,0,1015.5,0
Ki671,set,166041_003_003.tif,0,0,15852,0
Ki671,set,166041_003_004.tif,0,0,1412,0
Ki671,set,166041_003_005.tif,0,0,37001.5,0
Ki671,set,166041_003_006.tif,0,0,9092,0
Ki671,set,166041_003_007.tif,0,0,2625,0
Ki671,set,166041_003_008.tif,0,0,871,0
Ki671,set,166041_003_009.tif,4,5148,97553,0.0527713
Ki671,set,166041_003_010.tif,0,0,20578.5,0
Ki671,set,166041_003_011.tif,0,0,9762,0
Ki671,set,166041_003_012.tif,1,1180.5,33502,0.0352367
Ki671,set,166041_003_013.tif,1,1032.5,55676,0.0185448
Ki671,set,166041_003_014.tif,0,0,32274.5,0
Ki671,set,166041_003_015.tif,0,0,12922,0
Ki671,set,166041_003_016.tif,0,0,17061,0
Ki671,set,166041_003_017.tif,0,0,4559,0
Ki671,set,166041_003_018.tif,0,0,1502.5,0
Ki671,set,166041_003_019.tif,0,0,53932,0
Ki671,set,166041_003_020.tif,0,0,962.5,0
Ki671,set,166041_003_021.tif,0,0,6496,0
Ki671,set,166041_003_022.tif,2,2504.5,20393,0.122812
Ki671,set,166041_003_023.tif,0,0,981.5,0
Ki671,set,166041_003_024.tif,0,0,966,0
Ki671,set,166041_003_025.tif,0,0,3353,0
Ki671,set,166041_003_026.tif,0,0,18990,0
Ki671,set,166041_003_027.tif,0,0,3075,0
Ki671,set,166041_003_028.tif,0,0,871,0
Ki671,set,166041_003_029.tif,0,0,1657,0
Ki671,set,166041_003_030.tif,0,0,9520,0
Ki671,set,166041_003_031.tif,0,0,10835.5,0
Ki671,set,166041_003_032.tif,0,0,1051,0
Ki671,set,166041_003_033.tif,0,0,7366.5,0
Ki671,set,166041_003_034.tif,0,0,6076,0
Ki671,set,166041_003_035.tif,0,0,8509.5,0
Ki671,set,166041_003_036.tif,0,0,8255,0
Ki671,set,166041_003_037.tif,0,0,6793,0
Ki671,set,166041_003_038.tif,0,0,1745.5,0
Ki671,set,166041_003_039.tif,0,0,7302,0
Ki671,set,166041_003_040.tif,0,0,811,0
Ki671,set,166041_003_041.tif,0,0,8767,0
Ki671,set,166041_003_042.tif,0,0,431.5,0
Ki671,set,166041_003_043.tif,0,0,11427,0
Ki671,set,166041_003_044.tif,0,0,15193,0
Ki671,set,166041_003_045.tif,0,0,11309.5,0
Ki671,set,166041_003_046.tif,0,0,12649.5,0
Ki671,set,166041_003_047.tif,6,9681.5,268524,0.0360546
Ki671,set,166041_003_048.tif,1,1088,13094.5,0.0830883
Ki671,set,166041_003_049.tif,0,0,333.5,0
Ki671,set,166041_003_050.tif,1,1831.5,21011,0.0871686
Ki671,set,166041_003_051.tif,1,1239.5,79825.5,0.0155276
Ki671,set,166041_003_052.tif,0,0,7709,0
Ki671,set,166041_003_053.tif,3,3710,218753,0.0169598
Ki671,set,166041_003_054.tif,2,2325.5,49704.5,0.0467865
Ki671,set,166041_003_055.tif,3,4948,103872,0.0476353
Ki671,set,166041_003_056.tif,0,0,67821.5,0
Ki671,set,166041_003_057.tif,0,0,36265,0
Ki671,set,166041_003_058.tif,0,0,29583,0
Ki671,set,166041_003_059.tif,0,0,8148.5,0
Ki671,set,166041_003_060.tif,0,0,1205.5,0
Ki671,set,166041_003_061.tif,0,0,44273,0
Ki671,set,166041_003_062.tif,0,0,533.5,0
Ki671,set,166041_003_063.tif,0,0,8747,0
Ki671,set,166041_003_064.tif,0,0,782,0
Ki671,set,166041_003_065.tif,0,0,9532,0
Ki671,set,166041_003_066.tif,0,0,1697.5,0
Ki671,set,166041_003_067.tif,1,2368,14861.5,0.159338
Ki671,set,166041_003_068.tif,0,0,2129.5,0
Ki671,set,166041_003_069.tif,0,0,2483,0
Ki671,set,166041_003_070.tif,0,0,2404.5,0
Ki671,set,166041_003_071.tif,0,0,3212.5,0
Ki671,set,166041_003_072.tif,0,0,3932.5,0
Ki671,set,166041_003_073.tif,0,0,15834.5,0
Ki671,set,166041_003_074.tif,0,0,9756.5,0
Ki671,set,166041_003_075.tif,0,0,4526.5,0
Ki671,set,166041_003_076.tif,0,0,13450,0
Ki671,set,166041_003_077.tif,0,0,4262,0
Ki671,set,166041_003_078.tif,1,1190,16357.5,0.0727495
Ki671,set,166041_003_079.tif,0,0,20038,0
Ki671,set,166041_003_080.tif,0,0,31959.5,0
Ki671,set,166041_003_081.tif,1,1510,73593,0.0205183
Ki671,set,166041_003_082.tif,3,4188.5,148937,0.0281226
Ki671,set,166041_003_083.tif,0,0,78979,0
Ki671,set,166041_003_084.tif,1,1037.5,83225,0.0124662
Ki671,set,166041_003_085.tif,0,0,4798.5,0
Ki671,set,166041_003_086.tif,8,9587.5,156952,0.0610857
Ki671,set,166041_003_087.tif,0,0,18445.5,0
Ki671,set,166041_003_088.tif,3,4220.5,80567.5,0.0523846
Ki671,set,166041_003_089.tif,2,2481,122094,0.0203203
Ki671,set,166041_003_090.tif,0,0,72789.5,0
Ki671,set,166041_003_091.tif,1,1183.5,40951,0.0289004
Ki671,set,166041_003_092.tif,1,1144,35652,0.032088
Ki671,set,166041_003_093.tif,0,0,10671.5,0
Ki671,set,166041_003_094.tif,0,0,33006,0
Ki671,set,166041_003_095.tif,0,0,3885.5,0
Ki671,set,166041_003_096.tif,0,0,25849,0
Ki671,set,166041_003_097.tif,1,1262,12292.5,0.102664
Ki671,set,166041_003_098.tif,0,0,8602,0
Ki671,set,166041_003_099.tif,0,0,222362,0
Ki671,set,166041_003_100.tif,0,0,51133.5,0
Ki671,set,166041_003_101.tif,0,0,5946.5,0
Ki671,set,166041_003_102.tif,0,0,25837,0
Ki671,set,166041_003_103.tif,0,0,9164,0
Ki671,set,166041_003_104.tif,0,0,15727,0
Ki671,set,166041_003_105.tif,0,0,54431,0
Ki671,set,166041_003_106.tif,0,0,690,0
Ki671,set,166041_003_107.tif,0,0,86808.5,0
Ki671,set,166041_003_108.tif,0,0,53469,0
Ki671,set,166041_003_109.tif,0,0,81763,0
Ki671,set,166041_003_110.tif,0,0,1949,0
Ki671,set,166041_003_111.tif,0,0,1349,0
Ki671,set,166041_003_112.tif,0,0,11703.5,0
Ki671,set,166041_003_113.tif,0,0,17370.5,0
Ki671,set,166041_003_114.tif,1,1019,14791.5,0.0688909
Ki671,set,166041_003_115.tif,0,0,12477,0
Ki671,set,166041_003_116.tif,0,0,80181.5,0
Ki671,set,166041_003_117.tif,0,0,10342.5,0
Ki671,set,166041_003_118.tif,0,0,149360,0
Ki671,set,166041_003_119.tif,0,0,56557,0
Ki671,set,166041_003_120.tif,6,7450,259074,0.0287563
Ki671,set,166041_003_121.tif,9,11941.5,245814,0.0485793
Ki671,set,166041_003_122.tif,0,0,386.5,0
Ki671,set,166041_003_123.tif,0,0,327.5,0
Ki671,set,166041_003_124.tif,0,0,473.5,0
Ki671,set,166041_003_125.tif,0,0,1295.5,0
Ki671,set,166041_003_126.tif,0,0,1491,0
Ki671,set,166041_003_127.tif,0,0,588.5,0
Ki671,set,166041_003_128.tif,0,0,125768,0
Ki671,set,166041_003_129.tif,0,0,3312.5,0
Ki671,set,166041_003_130.tif,0,0,9876,0
Ki671,set,166041_003_131.tif,0,0,744.5,0
Ki671,set,166041_003_132.tif,0,0,770.5,0
Ki671,set,166041_003_133.tif,0,0,1337,0
Ki671,set,166041_003_134.tif,0,0,1948,0
Ki671,set,166041_003_135.tif,4,5821.5,150792,0.0386063
Ki671,set,166041_003_136.tif,0,0,22925.5,0
Ki671,set,166041_003_137.tif,0,0,27514.5,0
Ki671,set,166041_003_138.tif,0,0,5492.5,0
Ki671,set,166041_003_139.tif,0,0,525,0
Ki671,set,166041_003_140.tif,0,0,4663.5,0
Ki671,set,166041_003_141.tif,0,0,95733.5,0
Ki671,set,166041_003_142.tif,0,0,9728,0
Ki671,set,166041_003_143.tif,0,0,8600,0
Ki671,set,166041_003_144.tif,2,2254,43593.5,0.051705
Ki671,set,166041_003_145.tif,0,0,15216,0
Ki671,set,166041_003_146.tif,1,1499.5,125920,0.0119084
Ki671,set,166041_003_147.tif,3,3460,67364.5,0.0513624
Ki671,set,166041_003_148.tif,0,0,12181,0
Ki671,set,166041_003_149.tif,4,6341,210080,0.0301838
Ki671,set,166041_003_150.tif,1,1930,7232.5,0.266851
Ki671,set,166041_003_151.tif,0,0,51586.5,0
Ki671,set,166041_003_152.tif,0,0,2410,0
Ki671,set,166041_003_153.tif,0,0,77358.5,0
Ki671,set,166041_003_154.tif,0,0,249265,0
Ki671,set,166041_003_155.tif,0,0,64276.5,0
Ki671,set,166041_003_156.tif,0,0,40453,0
Ki671,set,166041_003_157.tif,9,11025.5,170685,0.0645956
Ki671,set,166041_003_158.tif,0,0,38227.5,0
Ki671,set,166041_003_159.tif,1,1125,98171,0.0114596
Ki671,set,166041_003_160.tif,0,0,2902.5,0
Ki671,set,166041_003_161.tif,0,0,41737,0
Ki671,set,166041_003_162.tif,16,21958.5,386785,0.0567718
Ki671,set,166041_003_163.tif,7,9755.5,301492,0.0323575
Ki671,set,166041_003_164.tif,2,2226,254170,0.00875792
Ki671,set,166041_003_165.tif,1,1047.5,26244.5,0.0399131
Ki671,set,166041_003_166.tif,0,0,22923.5,0
Ki671,set,166041_003_167.tif,0,0,8123,0
Ki671,set,166041_003_168.tif,0,0,8894,0
Ki671,set,166041_003_169.tif,0,0,7098,0
Ki671,set,166041_003_170.tif,0,0,1658.5,0
Ki671,set,166041_003_171.tif,0,0,9853,0
Ki671,set,166041_003_172.tif,0,0,50056.5,0
Ki671,set,166041_003_173.tif,4,4798.5,240848,0.0199234
Ki671,set,166041_003_174.tif,0,0,24184.5,0
Ki671,set,166041_003_175.tif,0,0,1733.5,0
Ki671,set,166041_003_176.tif,0,0,60908.5,0
Ki671,set,166041_003_177.tif,0,0,9389.5,0
Ki671,set,166041_003_178.tif,1,1107.5,65568,0.0168909
Ki671,set,166041_003_179.tif,0,0,805,0
Ki671,set,166041_003_180.tif,0,0,45486,0
Ki671,set,166041_003_181.tif,2,2846.5,52003.5,0.0547367
Ki671,set,166041_003_182.tif,0,0,49779.5,0
Ki671,set,166041_003_183.tif,1,1134,44671,0.0253856
Ki671,set,166041_003_184.tif,3,3302,104590,0.0315707
Ki671,set,166041_003_185.tif,0,0,5362,0
Ki671,set,166041_003_186.tif,1,2235,96476,0.0231664
Ki671,set,166041_003_187.tif,0,0,37857.5,0
Ki671,set,166041_003_188.tif,3,4227.5,109310,0.0386742
Ki671,set,166041_003_189.tif,3,3913.5,83684,0.0467652
Ki671,set,166041_003_190.tif,0,0,101088,0
Ki671,set,166041_003_191.tif,0,0,0.5,0
Ki671,set,166041_003_192.tif,0,0,16421.5,0
Ki671,set,166041_003_193.tif,2,2299,129298,0.0177806
Ki671,set,166041_003_194.tif,15,28226,414941,0.0680241
Ki671,set,166041_003_195.tif,1,1023.5,38960,0.0262705
Ki671,set,166041_003_196.tif,2,2382,173308,0.0137444
Ki671,set,166041_003_197.tif,3,5531,252022,0.0219465
Ki671,set,166041_003_198.tif,0,0,63179,0
Ki671,set,166041_003_199.tif,2,2312,23800.5,0.0971408
Ki671,set,166041_003_200.tif,2,2836,52856.5,0.0536547
Ki671,set,166041_003_201.tif,0,0,6831,0
Ki671,set,166041_003_202.tif,0,0,8432.5,0
Ki671,set,166041_003_203.tif,0,0,18936.5,0
Ki671,set,166041_003_204.tif,0,0,6620,0
Ki671,set,166041_003_205.tif,3,3871,86735,0.0446302
Ki671,set,166041_003_206.tif,0,0,9597,0
Ki671,set,166041_003_207.tif,1,1696,113054,0.0150016
Ki671,set,166041_003_208.tif,2,4732.5,158476,0.0298625
Ki671,set,166041_003_209.tif,0,0,31078.5,0
Ki671,set,166041_003_210.tif,0,0,141620,0
Ki671,set,166041_003_211.tif,0,0,31843.5,0
Ki671,set,166041_003_212.tif,0,0,7745,0
Ki671,set,166041_003_213.tif,7,11134.5,383230,0.0290543
Ki671,set,166041_003_214.tif,5,8489.5,369498,0.0229758
Ki671,set,166041_003_215.tif,0,0,14296,0
Ki671,set,166041_003_216.tif,0,0,17962.5,0
Ki671,set,166041_003_217.tif,6,7827,349106,0.0224202
Ki671,set,166041_003_218.tif,12,18637.5,388766,0.0479402
Ki671,set,166041_003_219.tif,0,0,9069,0
Ki671,set,166041_003_220.tif,1,1026,29240.5,0.0350883
Ki671,set,166041_003_221.tif,3,5820.5,59600.5,0.0976586
Ki671,set,166041_003_222.tif,1,1251,83751.5,0.014937
Ki671,set,166041_003_223.tif,1,2730.5,279048,0.00978506
